"id";"draftYear";"draftRound";"draftSelection";"draftOverall";"tmID";"firstName";"lastName";"suffixName";"playerID";"draftFrom";"lgID"
7418;1986;6;19;135;"HOU";"Robert";"Worthy";"";"";"Dyke (OH)";"NBA"
7419;1986;6;20;136;"PHI";"Andre";"McCloud";"";"";"Seton Hall";"NBA"
7420;1986;6;21;137;"MIL";"John";"Kimbrell";"";"";"David Lipscomb (TN)";"NBA"
7421;1986;6;22;138;"LAL";"Walter";"Downing";"";"";"Marquette";"NBA"
7422;1986;6;23;139;"BOS";"Greg";"Wendt";"";"";"Detroit";"NBA"
7423;1986;7;1;140;"NYK";"Duane";"Kendall";"";"";"South Carolina";"NBA"
7424;1986;7;2;141;"IND";"Steve";"Woodside";"";"";"Oregon State";"NBA"
7425;1986;7;3;142;"CLE";"Ralph";"Dalton";"";"";"Georgetown";"NBA"
7426;1986;7;4;143;"GSW";"Steve";"Kenilvort";"";"";"Santa Clara";"NBA"
7427;1986;7;5;144;"CHI";"Robert";"Henderson";"";"";"Michigan";"NBA"
7428;1986;7;6;145;"SEA";"Glen";"McCants";"";"";"Clemson";"NBA"
7429;1986;7;7;146;"LAC";"Johnny";"Brown";"";"";"New Mexico";"NBA"
7430;1986;7;8;147;"PHO";"Damon";"Goodwin";"";"";"Dayton";"NBA"
7431;1986;7;9;148;"SAS";"Michael";"Anderson";"";"";"Pan American";"NBA"
7432;1986;7;10;149;"SAC";"Ron";"Rankin";"";"";"SE Missouri State";"NBA"
7433;1986;7;11;150;"WSB";"Joe";"Price";"";"";"Notre Dame";"NBA"
7434;1986;7;12;151;"NJN";"Jim";"Dolan";"";"";"Notre Dame";"NBA"
7435;1986;7;13;152;"POR";"Randy";"Schiff";"";"";"Linfield";"NBA"
7436;1986;7;14;153;"UTA";"Mark";"Mitchell";"";"";"Hartford";"NBA"
7437;1986;7;15;154;"DAL";"Kim";"Cooksey";"";"";"Middle Tennessee";"NBA"
7438;1986;7;16;155;"DET";"Larry";"Polec";"";"";"Michigan State";"NBA"
7439;1986;7;17;156;"DEN";"Mike";"Marshall";"";"";"McNeese State";"NBA"
7440;1986;7;18;157;"ATL";"Valerie";"TikhonenkoNone";"";"";"(Soviet Union)";"NBA"
7441;1986;7;19;158;"HOU";"Rick";"Olson";"";"";"Wisconsin";"NBA"
7442;1986;7;20;159;"PHI";"Dan";"Palombizio";"";"";"Ball State";"NBA"
7443;1986;7;21;160;"MIL";"Jeff";"Strong";"";"";"Missouri";"NBA"
7444;1986;7;22;161;"LAL";"Mark";"Coleman";"";"";"Mississippi Valley State";"NBA"
7445;1986;7;23;162;"BOS";"Tom";"Ivey";"";"";"Boston University";"NBA"
7446;1987;1;1;1;"SAS";"David";"Robinson";"";"robinda01";"Navy";"NBA"
7447;1987;1;2;2;"PHO";"Armon";"Gilliam";"";"gilliar01";"Nevada-Las Vegas";"NBA"
7448;1987;1;3;3;"NJN";"Dennis";"Hopson";"";"hopsode01";"Ohio State";"NBA"
7449;1987;1;4;4;"LAC";"Reggie";"Williams";"";"willire01";"Georgetown";"NBA"
7450;1987;1;5;5;"SEA";"Scottie";"Pippen";"";"pippesc01";"Central Arkansas";"NBA"
7451;1987;1;6;6;"SAC";"Kenny";"Smith";"";"smithke01";"North Carolina";"NBA"
7452;1987;1;7;7;"CLE";"Kevin";"Johnson";"";"johnske02";"California";"NBA"
7453;1987;1;8;8;"CHI";"Olden";"Polynice";"";"polynol01";"Virginia";"NBA"
7454;1987;1;9;9;"SEA";"Derrick";"McKey";"";"mckeyde01";"Alabama";"NBA"
7455;1987;1;10;10;"CHI";"Horace";"Grant";"";"grantho01";"Clemson";"NBA"
7456;1987;1;11;11;"IND";"Reggie";"Miller";"";"millere01";"UCLA";"NBA"
7457;1987;1;12;12;"WSB";"Tyrone";"Bogues";"";"boguemu01";"Wake Forest";"NBA"
7458;1987;1;13;13;"LAC";"Joe";"Wolf";"";"wolfjo01";"North Carolina";"NBA"
7459;1987;1;14;14;"GSW";"Tellis";"Frank";"";"frankte01";"Western Kentucky";"NBA"
7460;1987;1;15;15;"UTA";"Jose";"Ortiz";"";"ortizjo01";"Oregon State";"NBA"
7461;1987;1;16;16;"PHI";"Christian";"Welp";"";"welpch01";"Washington";"NBA"
7462;1987;1;17;17;"POR";"Ronnie";"Murphy";"";"murphro01";"Jacksonville";"NBA"
7463;1987;1;18;18;"NYK";"Mark";"Jackson";"";"jacksma01";"St. John's";"NBA"
7464;1987;1;19;19;"LAC";"Ken";"Norman";"";"normake01";"Illinois";"NBA"
7465;1987;1;20;20;"DAL";"Jim";"Farmer";"";"farmeji01";"Alabama";"NBA"
7466;1987;1;21;21;"ATL";"Dallas";"Comegys";"";"comegda01";"DePaul";"NBA"
7467;1987;1;22;22;"BOS";"Reggie";"Lewis";"";"lewisre01";"Northeastern";"NBA"
7468;1987;1;23;23;"SAS";"Greg";"Anderson";"";"andergr01";"Houston";"NBA"
7469;1987;2;1;24;"DET";"Fred";"Banks";"";"";"Nevada-Las Vegas";"NBA"
7470;1987;2;2;25;"NYK";"Ron";"Moore";"";"moorero01";"West Virginia State";"NBA"
7471;1987;2;3;26;"DAL";"Steve";"Alford";"";"alforst01";"Indiana";"NBA"
7472;1987;2;4;27;"SAS";"Nate";"Blackwell";"";"blackna01";"Temple";"NBA"
7473;1987;2;5;28;"CHI";"Rickie";"Winslow";"";"winslri01";"Houston";"NBA"
7474;1987;2;6;29;"POR";"Lester";"Fonville";"";"";"Jackson State";"NBA"
7475;1987;2;7;30;"POR";"Nikita";"Wilson";"";"wilsoni01";"Louisiana State";"NBA"
7476;1987;2;8;31;"DEN";"Andre";"Moore";"";"moorean01";"Loyola (IL)";"NBA"
7477;1987;2;9;32;"MIL";"Bob";"McCann";"";"mccanbo01";"Morehead State";"NBA"
7478;1987;2;10;33;"CHI";"Tony";"White";"";"whiteto01";"Tennessee";"NBA"
7479;1987;2;11;34;"IND";"Brian";"Rowsom";"";"rowsobr01";"North Carolina-Wilmington";"NBA"
7480;1987;2;12;35;"HOU";"Doug";"Lee";"";"leedo01";"Purdue";"NBA"
7481;1987;2;13;36;"WSB";"Duane";"Washington";"";"washidu01";"Middle Tennessee State";"NBA"
7482;1987;2;14;37;"WSB";"Derrick";"Dowell";"";"";"USC";"NBA"
7483;1987;2;15;38;"LAC";"Norris";"Coleman";"";"colemno01";"Kansas State";"NBA"
7484;1987;2;16;39;"PHI";"Vincent";"Askew";"";"askewvi01";"Memphis State";"NBA"
7485;1987;2;17;40;"MIL";"Winston";"Garland";"";"garlawi01";"SW Missouri State";"NBA"
7486;1987;2;18;41;"CLE";"Kannard";"Johnson";"";"johnska01";"Western Kentucky";"NBA"
7487;1987;2;19;42;"ATL";"Terence";"Bailey";"";"";"Wagner";"NBA"
7488;1987;2;20;43;"PHI";"Andrew";"Kennedy";"";"";"Virginia";"NBA"
7489;1987;2;21;44;"ATL";"Terry";"Coner";"";"";"Alabama";"NBA"
7490;1987;2;22;45;"BOS";"Brad";"Lohaus";"";"lohaubr01";"Iowa";"NBA"
7491;1987;2;23;46;"PHO";"Bruce";"Dalrymple";"";"";"Georgia Tech";"NBA"
7492;1987;3;1;47;"LAC";"Tim";"McCalister";"";"";"Oklahoma";"NBA"
7493;1987;3;2;48;"NJN";"Jamie";"Waller";"";"walleja01";"Virginia Union";"NBA"
7494;1987;3;3;49;"NYK";"Jerome";"Batiste";"";"";"McNeese State";"NBA"
7495;1987;3;4;50;"SAS";"Phil";"Zevenbergen";"";"zevenph01";"Washington";"NBA"
7496;1987;3;5;51;"SAC";"Sven";"Myer";"";"";"Oregon";"NBA"
7497;1987;3;6;52;"CLE";"Donald";"Royal";"";"royaldo01";"Notre Dame";"NBA"
7498;1987;3;7;53;"PHO";"Winston";"Crite";"";"critewi01";"Texas A&M";"NBA"
7499;1987;3;8;54;"DEN";"Tom";"Schafer";"";"";"Iowa State";"NBA"
7500;1987;3;9;55;"SEA";"Tommy";"Amaker";"";"";"Duke";"NBA"
7501;1987;3;10;56;"CHI";"John";"Fox";"";"";"Millersville State";"NBA"
7502;1987;3;11;57;"PHI";"Hansi";"Gnad";"";"";"Alaska-Anchorage";"NBA"
7503;1987;3;12;58;"GSW";"Darryl";"Johnson";"";"johnsda02";"Michigan State";"NBA"
7504;1987;3;13;59;"WSB";"Danny";"Pearson";"";"";"Jacksonville";"NBA"
7505;1987;3;14;60;"IND";"Sean";"Couch";"";"";"Columbia";"NBA"
7506;1987;3;15;61;"UTA";"Clarence";"Martin";"";"";"Western Kentucky";"NBA"
7507;1987;3;16;62;"PHI";"Eric";"Riggins";"";"";"Rutgers";"NBA"
7508;1987;3;17;63;"POR";"Kevin";"Gamble";"";"gamblke01";"Iowa";"NBA"
7509;1987;3;18;64;"MIL";"JJ";"Weber";"";"";"Wisconsin";"NBA"
7510;1987;3;19;65;"DET";"Eric";"White";"";"whiteer01";"Pepperdine";"NBA"
7511;1987;3;20;66;"DAL";"Mike";"Richmond";"";"";"Texas-El Paso";"NBA"
7512;1987;3;21;67;"ATL";"Song";"Tao";"";"";"None (China)";"NBA"
7513;1987;3;22;68;"UTA";"Billy";"Donovan";"";"donovbi01";"Providence";"NBA"
7514;1987;3;23;69;"LAL";"Willie";"Glass";"";"";"St. John's";"NBA"
7515;1987;4;1;70;"BOS";"Tom";"Sheehey";"";"";"Virginia";"NBA"
7516;1987;4;2;71;"NYK";"Mike";"Morgan";"";"";"Drake";"NBA"
7517;1987;4;3;72;"NJN";"Andrew";"Moten";"";"";"Florida";"NBA"
7518;1987;4;4;73;"SAS";"Todd";"May";"";"";"Pikeville";"NBA"
7519;1987;4;5;74;"SAC";"Joe";"Arlauckas";"";"arlaujo01";"Niagara";"NBA"
7520;1987;4;6;75;"CLE";"Chris";"Dudley";"";"dudlech02";"Yale";"NBA"
7521;1987;4;7;76;"PHO";"Steve";"Beck";"";"";"Arizona State";"NBA"
7522;1987;4;8;77;"DEN";"David";"Boone";"";"";"Marquette";"NBA"
7523;1987;4;9;78;"SEA";"Todd";"Linder";"";"";"Tampa";"NBA"
7524;1987;4;10;79;"CHI";"Jack";"Haley";"";"haleyja01";"UCLA";"NBA"
7525;1987;4;11;80;"CLE";"Carven";"Holcomb";"";"";"Texas Christian";"NBA"
7526;1987;4;12;81;"WSB";"Scott";"Thompson";"";"";"San Diego";"NBA"
7527;1987;4;13;82;"HOU";"Joe";"Niego";"";"";"Lewis (IL)";"NBA"
7528;1987;4;14;83;"GSW";"Benny";"Bolton";"";"";"North Carolina State";"NBA"
7529;1987;4;15;84;"UTA";"Reuben";"Holmes";"";"";"Alabama State";"NBA"
7530;1987;4;16;85;"PHI";"Brian";"Rahilly";"";"";"Tulsa";"NBA"
7531;1987;4;17;86;"POR";"Norwood";"Barber";"";"";"Florida State";"NBA"
7532;1987;4;18;87;"MIL";"Darryl";"Bedford";"";"";"Austin Peay";"NBA"
7533;1987;4;19;88;"DET";"Dave";"Popson";"";"popsoda01";"North Carolina";"NBA"
7534;1987;4;20;89;"DAL";"David";"Johnson";"";"";"Oklahoma";"NBA"
7535;1987;4;21;90;"ATL";"Theofanis";"Christodoulou";"";"";"None (Greece)";"NBA"
7536;1987;4;22;91;"BOS";"Darryl";"Kennedy";"";"";"Oklahoma";"NBA"
7537;1987;4;23;92;"LAL";"Ralph";"Tally";"";"";"Norfolk State";"NBA"
7538;1987;5;1;93;"LAC";"Chad";"Kessler";"";"";"Georgia";"NBA"
7539;1987;5;2;94;"NJN";"James";"Blackmon";"";"";"Kentucky";"NBA"
7540;1987;5;3;95;"NYK";"Glenn";"Clem";"";"";"Vanderbilt";"NBA"
7541;1987;5;4;96;"SAS";"Dennis";"Williams";"";"";"Georgia";"NBA"
7542;1987;5;5;97;"SAC";"Vernon";"Carr";"";"";"Michigan State";"NBA"
7543;1987;5;6;98;"CLE";"Carl";"Lott";"";"";"Texas Christian";"NBA"
7544;1987;5;7;99;"PHO";"Brent";"Counts";"";"";"Pacific";"NBA"
7545;1987;5;8;100;"DEN";"Ron";"Grandison";"";"grandro01";"New Orleans";"NBA"
7546;1987;5;9;101;"SEA";"Michael";"Tait";"";"";"Clemson";"NBA"
7547;1987;5;10;102;"CHI";"Anthony";"Wilson";"";"";"Louisiana State";"NBA"
7548;1987;5;11;103;"IND";"Mike";"Milling";"";"";"North Carolina-Charlotte";"NBA"
7549;1987;5;12;104;"HOU";"Andre";"LaFleur";"";"";"Northeastern";"NBA"
7550;1987;5;13;105;"GSW";"Terry";"Williams";"";"";"Southern Methodist";"NBA"
7551;1987;5;14;106;"WSB";"Patrick";"Fairs";"";"";"Texas";"NBA"
7552;1987;5;15;107;"UTA";"Bart";"Kofoed";"";"kofoeba01";"Kearney State";"NBA"
7553;1987;5;16;108;"PHI";"Frank";"Ross";"";"";"American";"NBA"
7554;1987;5;17;109;"POR";"David";"Moss";"";"";"Tulsa";"NBA"
7555;1987;5;18;110;"MIL";"Brian";"Vaughns";"";"";"UC Santa Barbara";"NBA"
7556;1987;5;19;111;"DET";"Gerry";"Wright";"";"";"Iowa";"NBA"
7557;1987;5;20;112;"DAL";"Sam";"Hill";"";"";"Iowa State";"NBA"
7558;1987;5;21;113;"ATL";"Jose";"Montero";"";"";"Barcelona (Spain)";"NBA"
7559;1987;5;22;114;"BOS";"Dave";"Butler";"";"";"California";"NBA"
7560;1987;6;1;115;"LAL";"Kenny";"Travis";"";"";"New Mexico State";"NBA"
7561;1987;6;2;116;"LAC";"Martin";"Nessley";"";"nesslma01";"Duke";"NBA"
7562;1987;6;3;117;"NYK";"Howard";"Triche";"";"";"Syracuse";"NBA"
7563;1987;6;4;118;"NJN";"Perry";"Bromwell";"";"";"Penn";"NBA"
7564;1987;6;5;119;"SAS";"Ricky";"Brown";"";"";"South Alabama";"NBA"
7565;1987;6;6;120;"SAC";"Darryl";"Thomas";"";"";"Indiana";"NBA"
7566;1987;6;7;121;"CLE";"Harold";"Jensen";"";"";"Villanova";"NBA"
7567;1987;6;8;122;"PHO";"Marcel";"Boyce";"";"";"Akron";"NBA"
7568;1987;6;9;123;"DEN";"Kelvin";"Scarborough";"";"";"New Mexico";"NBA"
7569;1987;6;10;124;"SEA";"Tom";"Gneiting";"";"";"Brigham Young";"NBA"
7570;1987;6;11;125;"CHI";"Doug";"Altenberger";"";"";"Illinois";"NBA"
7571;1987;6;12;126;"IND";"Gary";"Graham";"";"";"Nevada-Las Vegas";"NBA"
7572;1987;6;13;127;"GSW";"Sarunas";"Marciulionis";"";"marcisa01";"Vilnius Lithuania (Soviet Union)";"NBA"
7573;1987;6;14;128;"WSB";"Dwayne";"Scholten";"";"";"Washington State";"NBA"
7574;1987;6;15;129;"HOU";"Fred";"Jenkins";"";"";"Tennessee";"NBA"
7575;1987;6;16;130;"UTA";"Art";"Sabb";"";"";"Bloomfield (NJ)";"NBA"
7576;1987;6;17;131;"PHI";"Tracy";"Foster";"";"";"Alabama-Birmingham";"NBA"
7577;1987;6;18;132;"POR";"Bernard";"Johnson";"";"";"Loyola (IL)";"NBA"
7578;1987;6;19;133;"MIL";"Gay";"Elmore";"";"";"Virginia Military Institute";"NBA"
7579;1987;6;20;134;"DET";"Antoine";"Joubert";"";"";"Michigan";"NBA"
7580;1987;6;21;135;"DAL";"Quintan";"Gates";"";"";"Texas-El Paso";"NBA"
7581;1987;6;22;136;"ATL";"Riccardo";"Morandotti";"";"";"Turin (Italy)";"NBA"
7582;1987;6;23;137;"BOS";"Tim";"Naegeli";"";"";"Wisconsin-Stevens Point";"NBA"
7583;1987;6;24;138;"LAL";"Frank";"Ford";"";"";"Auburn";"NBA"
7584;1987;7;1;139;"LAC";"Henry";"Carr";"";"";"Wichita State";"NBA"
7585;1987;7;2;140;"NJN";"Frank";"Booker";"";"";"Bowling Green";"NBA"
7586;1987;7;3;141;"NYK";"Wayne";"Williams";"";"";"St. Joseph's";"NBA"
7587;1987;7;4;142;"SAS";"Raynard";"Davis";"";"";"Texas";"NBA"
7588;1987;7;5;143;"SAC";"Scott";"Adubato";"";"";"Upsala";"NBA"
7589;1987;7;6;144;"CLE";"Michael";"Foster";"";"";"South Carolina";"NBA"
7590;1987;7;7;145;"PHO";"Roy";"Singleton";"";"";"Grand Canyon";"NBA"
7591;1987;7;8;146;"DEN";"Rowan";"Gomes";"";"";"Hampton Institute";"NBA"
7592;1987;7;9;147;"SEA";"Mike";"Giomi";"";"";"North Carolina State";"NBA"
7593;1987;7;10;148;"CHI";"Earvin";"Leavy";"";"";"Central Michigan";"NBA"
7594;1987;7;11;149;"IND";"Montel";"Hatcher";"";"";"UCLA";"NBA"
7595;1987;7;12;150;"WSB";"Jamie";"Dixon";"";"";"Texas Christian";"NBA"
7596;1987;7;13;151;"HOU";"Clarence";"Grier";"";"";"Campbell";"NBA"
7597;1987;7;14;152;"GSW";"Ronnie";"Leggette";"";"";"West Virginia State";"NBA"
7598;1987;7;15;153;"UTA";"Keith";"Webster";"";"";"Harvard";"NBA"
7599;1987;7;16;154;"PHI";"Eric";"Semisch";"";"";"West Virginia";"NBA"
7600;1987;7;17;155;"POR";"Kenny";"Stone";"";"";"George Fox";"NBA"
7601;1987;7;18;156;"DEN";"Curtis";"Hunter";"";"";"North Carolina";"NBA"
7602;1987;7;19;157;"DET";"Mark";"Gottfried";"";"";"Alabama";"NBA"
7603;1987;7;20;158;"DAL";"Gerald";"White";"";"";"Auburn";"NBA"
7604;1987;7;21;159;"ATL";"Franjo";"Arapovic";"";"";"None (Yugoslavia)";"NBA"
7605;1987;7;22;160;"BOS";"Jerry";"Corcoran";"";"";"Northeastern";"NBA"
7606;1987;7;23;161;"LAL";"Ron";"Vanderschaaf";"";"";"Central Washington";"NBA"
7607;1988;1;1;1;"LAC";"Danny";"Manning";"";"mannida01";"Kansas";"NBA"
7608;1988;1;2;2;"IND";"Rik";"Smits";"";"smitsri01";"Marist";"NBA"
7609;1988;1;3;3;"PHI";"Charles";"Smith";"";"smithch01";"Pittsburgh";"NBA"
7610;1988;1;4;4;"NJN";"Chris";"Morris";"";"morrich01";"Auburn";"NBA"
7611;1988;1;5;5;"GSW";"Mitch";"Richmond";"";"richmmi01";"Kansas State";"NBA"
7612;1988;1;6;6;"LAC";"Hersey";"Hawkins";"";"hawkihe01";"Bradley";"NBA"
7613;1988;1;7;7;"PHO";"Tim";"Perry";"";"perryti01";"Temple";"NBA"
7614;1988;1;8;8;"CHH";"Rex";"Chapman";"";"chapmre01";"Kentucky";"NBA"
7615;1988;1;9;9;"MIA";"Rony";"Seikaly";"";"seikaro01";"Syracuse";"NBA"
7616;1988;1;10;10;"SAS";"Willie";"Anderson";"";"anderwi01";"Georgia";"NBA"
7617;1988;1;11;11;"CHI";"Will";"Perdue";"";"perduwi01";"Vanderbilt";"NBA"
7618;1988;1;12;12;"WSB";"Harvey";"Grant";"";"grantha01";"Oklahoma";"NBA"
7619;1988;1;13;13;"MIL";"Jeff";"Grayer";"";"grayeje01";"Iowa State";"NBA"
7620;1988;1;14;14;"PHO";"Dan";"Majerle";"";"majerda01";"Central Michigan";"NBA"
7621;1988;1;15;15;"SEA";"Gary";"Grant";"";"grantga01";"Michigan";"NBA"
7622;1988;1;16;16;"HOU";"Derrick";"Chievous";"";"chievde01";"Missouri";"NBA"
7623;1988;1;17;17;"UTA";"Eric";"Leckner";"";"leckner01";"Wyoming";"NBA"
7624;1988;1;18;18;"SAC";"Rick";"Berry";"";"berryri01";"San Jose State";"NBA"
7625;1988;1;19;19;"NYK";"Rod";"Strickland";"";"stricro02";"DePaul";"NBA"
7626;1988;1;20;20;"MIA";"Kevin";"Edwards";"";"edwarke01";"DePaul";"NBA"
7627;1988;1;21;21;"POR";"Mark";"Bryant";"";"bryanma01";"Seton Hall";"NBA"
7628;1988;1;22;22;"CLE";"Randolph";"Keys";"";"keysra01";"Southern Mississippi";"NBA"
7629;1988;1;23;23;"DEN";"Jerome";"Lane";"";"laneje01";"Pittsburgh";"NBA"
7630;1988;1;24;24;"BOS";"Brian";"Shaw";"";"shawbr01";"UC Santa Barbara";"NBA"
7631;1988;1;25;25;"LAL";"David";"Rivers";"";"riverda01";"Notre Dame";"NBA"
7632;1988;2;1;26;"POR";"Rolando";"Ferreira";"";"ferrero01";"Houston";"NBA"
7633;1988;2;2;27;"SAS";"Shelton";"Jones";"";"jonessh01";"St. John's";"NBA"
7634;1988;2;3;28;"PHO";"Andrew";"Lang";"";"langan01";"Arkansas";"NBA"
7635;1988;2;4;29;"SAC";"Vinny";"Del Negro";"";"delnevi01";"North Carolina State";"NBA"
7636;1988;2;5;30;"DET";"Fennis";"Dembo";"";"dembofe01";"Wyoming";"NBA"
7637;1988;2;6;31;"PHI";"Everette";"Stephens";"";"stephev01";"Purdue";"NBA"
7638;1988;2;7;32;"NJN";"Charles";"Shackleford";"";"shackch01";"North Carolina State";"NBA"
7639;1988;2;8;33;"MIA";"Grant";"Long";"";"longgr01";"Eastern Michigan";"NBA"
7640;1988;2;9;34;"CHH";"Tom";"Tolbert";"";"tolbeto01";"Arizona";"NBA"
7641;1988;2;10;35;"MIA";"Sylvester";"Gray";"";"graysy01";"Memphis State";"NBA"
7642;1988;2;11;36;"WSB";"Ledell";"Eackles";"";"eacklle01";"New Orleans";"NBA"
7643;1988;2;12;37;"NYK";"Greg";"Butler";"";"butlegr01";"Stanford";"NBA"
7644;1988;2;13;38;"PHO";"Dean";"Garrett";"";"garrede01";"Indiana";"NBA"
7645;1988;2;14;39;"MIL";"Tito";"Horford";"";"horfoti01";"Miami (FL)";"NBA"
7646;1988;2;15;40;"MIA";"Orlando";"Graham";"";"grahaor01";"Auburn";"NBA"
7647;1988;2;16;41;"GSW";"Keith";"Smart";"";"smartke01";"Indiana";"NBA"
7648;1988;2;17;42;"UTA";"Jeff";"Moe";"";"";"Iowa";"NBA"
7649;1988;2;18;43;"DEN";"Todd";"Mitchell";"";"mitchto01";"Purdue";"NBA"
7650;1988;2;19;44;"ATL";"Anthony";"Taylor";"";"tayloan01";"Oregon";"NBA"
7651;1988;2;20;45;"LAC";"Tom";"Garrick";"";"garrito01";"Rhode Island";"NBA"
7652;1988;2;21;46;"DAL";"Morlon";"Wiley";"";"wileymo01";"Long Beach State";"NBA"
7653;1988;2;22;47;"DEN";"Vernon";"Maxwell";"";"maxweve01";"Florida";"NBA"
7654;1988;2;23;48;"DET";"Micheal";"Williams";"";"willimi02";"Baylor";"NBA"
7655;1988;2;24;49;"DAL";"Jose";"Vargas";"";"";"Louisiana State";"NBA"
7656;1988;2;25;50;"PHO";"Steve";"Kerr";"";"kerrst01";"Arizona";"NBA"
7657;1988;3;1;51;"LAC";"Robert";"Lock";"";"lockro01";"Kentucky";"NBA"
7658;1988;3;2;52;"NJN";"Derrick";"Hamilton";"";"";"Southern Mississippi";"NBA"
7659;1988;3;3;53;"POR";"Anthony";"Mason";"";"masonan01";"Tennessee State";"NBA"
7660;1988;3;4;54;"ATL";"Jorge";"Gonzalez";"";"";"Argentina";"NBA"
7661;1988;3;5;55;"PHO";"Rodney";"Johns";"";"";"Grand Canyon";"NBA"
7662;1988;3;6;56;"SAS";"Barry";"Sumpter";"";"sumptba01";"Austin Peay";"NBA"
7663;1988;3;7;57;"PHI";"Herman";"Montenegro";"";"";"Louisiana State";"NBA"
7664;1988;3;8;58;"CHH";"Jeff";"Moore";"";"";"Auburn";"NBA"
7665;1988;3;9;59;"MIA";"Nate";"Johnston";"";"johnsna01";"Tampa";"NBA"
7666;1988;3;10;60;"WSB";"Ed";"Davender";"";"";"Kentucky";"NBA"
7667;1988;3;11;61;"IND";"Herbert";"Crook";"";"";"Louisville";"NBA"
7668;1988;3;12;62;"CHI";"Derrick";"Lewis";"";"";"Maryland";"NBA"
7669;1988;3;13;63;"MIL";"Mike";"Jones";"";"";"Auburn";"NBA"
7670;1988;3;14;64;"CLE";"Winston";"Bennett";"";"bennewi01";"Kentucky";"NBA"
7671;1988;3;15;65;"SEA";"Corey";"Gaines";"";"gaineco01";"Loyola Marymount";"NBA"
7672;1988;3;16;66;"DEN";"Dwight";"Boyd";"";"";"Memphis State";"NBA"
7673;1988;3;17;67;"UTA";"Ricky";"Grace";"";"graceri01";"Oklahoma";"NBA"
7674;1988;3;18;68;"ATL";"Darryl";"Middleton";"";"";"Baylor";"NBA"
7675;1988;3;19;69;"NYK";"Phil";"Stinnie";"";"";"Virginia Commonwealth";"NBA"
7676;1988;3;20;70;"DAL";"Jerry";"Johnson";"";"";"Florida Southern";"NBA"
7677;1988;3;21;71;"POR";"Craig";"Neal";"";"nealcr01";"Georgia Tech";"NBA"
7678;1988;3;22;72;"DET";"Lee";"Johnson";"";"";"Norfolk State";"NBA"
7679;1988;3;23;73;"IND";"Michael";"Anderson";"";"andermi01";"Drexel";"NBA"
7680;1988;3;24;74;"BOS";"Gerald";"Paddio";"";"paddige01";"Nevada-Las Vegas";"NBA"
7681;1988;3;25;75;"SAS";"Archie";"Marshall";"";"";"Kansas";"NBA"
7682;1989;1;1;1;"SAC";"Pervis";"Ellison";"";"ellispe01";"Louisville";"NBA"
7683;1989;1;2;2;"LAC";"Danny";"Ferry";"";"ferryda01";"Duke";"NBA"
7684;1989;1;3;3;"SAS";"Sean";"Elliott";"";"elliose01";"Arizona";"NBA"
7685;1989;1;4;4;"MIA";"Glen";"Rice";"";"ricegl01";"Michigan";"NBA"
7686;1989;1;5;5;"CHH";"J.R.";"Reid";"";"reidjr01";"North Carolina";"NBA"
7687;1989;1;6;6;"CHI";"Stacey";"King";"";"kingst01";"Oklahoma";"NBA"
7688;1989;1;7;7;"IND";"George";"McCloud";"";"mccloge01";"Florida State";"NBA"
7689;1989;1;8;8;"DAL";"Randy";"White";"";"whitera01";"Louisiana Tech";"NBA"
7690;1989;1;9;9;"WSB";"Tom";"Hammonds";"";"hammoto01";"Georgia Tech";"NBA"
7691;1989;1;10;10;"MIN";"Pooh";"Richardson";"";"richapo01";"UCLA";"NBA"
7692;1989;1;11;11;"ORL";"Nick";"Anderson";"";"anderni01";"Illinois";"NBA"
7693;1989;1;12;12;"NJN";"Mookie";"Blaylock";"";"blaylmo01";"Oklahoma";"NBA"
7694;1989;1;13;13;"BOS";"Michael";"Smith";"";"smithmi01";"Brigham Young";"NBA"
7695;1989;1;14;14;"GSW";"Tim";"Hardaway";"";"hardati01";"Texas-El Paso";"NBA"
7696;1989;1;15;15;"DEN";"Todd";"Lichti";"";"lichtto01";"Stanford";"NBA"
7697;1989;1;16;16;"SEA";"Dana";"Barros";"";"barroda01";"Boston College";"NBA"
7698;1989;1;17;17;"SEA";"Shawn";"Kemp";"";"kempsh01";"Trinity Valley";"NBA"
7699;1989;1;18;18;"CHI";"B.J.";"Armstrong";"";"armstbj01";"Iowa";"NBA"
7700;1989;1;19;19;"PHI";"Kenny";"Payne";"";"payneke01";"Louisville";"NBA"
7701;1989;1;20;20;"CHI";"Jeff";"Sanders";"";"sandeje01";"Georgia Southern";"NBA"
7702;1989;1;21;21;"UTA";"Blue";"Edwards";"";"edwarbl01";"East Carolina";"NBA"
7703;1989;1;22;22;"POR";"Byron";"Irvin";"";"irvinby01";"Missouri";"NBA"
7704;1989;1;23;23;"ATL";"Roy";"Marble";"";"marblro01";"Iowa";"NBA"
7705;1989;1;24;24;"PHO";"Anthony";"Cook";"";"cookan01";"Arizona";"NBA"
7706;1989;1;25;25;"CLE";"John";"Morton";"";"mortojo01";"Seton Hall";"NBA"
7707;1989;1;26;26;"LAL";"Vlade";"Divac";"";"divacvl01";"None (Yugoslavia)";"NBA"
7708;1989;1;27;27;"DET";"Kenny";"Battle";"";"battlke01";"Illinois";"NBA"
7709;1989;2;1;28;"MIA";"Sherman";"Douglas";"";"douglsh01";"Syracuse";"NBA"
